position,user,first_genre,track_name,track_id,popularity,explicit,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,artist,duration_ms,gender,age
39,85298b0418b346c6add300501768403c_Lina,2,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,76,True,0.365,0.727,0.739,0.00137,8.0,0.161,-3.805,1.0,0.0411,93.005,0.533,CKay,145800,F,20
40,85298b0418b346c6add300501768403c_Lina,2,Mass Appeal,3lGBvPUgO7MJltUnBlOpe9,65,True,0.0209,0.807,0.726,0.276,10.0,0.129,-8.435,0.0,0.252,96.12,0.616,Gang Starr,221026,F,20
41,85298b0418b346c6add300501768403c_Lina,2,Doja,3LtpKP5abr2qqjunvjlX5i,78,True,0.38,0.911,0.573,0.0,6.0,0.403,-7.43,1.0,0.288,140.04,0.972,Central Cee,97392,F,20
42,85298b0418b346c6add300501768403c_Lina,2,"Paris, Tokyo",2dXME00xUY1CRcMZsM3Y4q,58,False,0.0895,0.734,0.64,0.0,9.0,0.173,-7.638,0.0,0.182,90.011,0.351,Lupe Fiasco,270653,F,20
43,85298b0418b346c6add300501768403c_Lina,2,Rodeo,4ak7xjvBeBOcJGWFDX9w5n,63,True,0.139,0.706,0.679,6.98e-05,9.0,0.465,-5.614,1.0,0.0324,140.081,0.657,"Lil Nas X, Cardi B",158706,F,20
44,85298b0418b346c6add300501768403c_Lina,2,L.A.,0JjgNoZJ2l49O2ztVRnSNt,42,False,0.00511,0.467,0.829,1.01e-05,10.0,0.174,-5.298,0.0,0.377,160.125,0.916,Murs,169106,F,20
45,85298b0418b346c6add300501768403c_Lina,2,Devil Eyes,7MiZjKawmXTsTNePyTfPyL,77,False,0.702,0.391,0.396,0.405,1.0,0.315,-8.621,0.0,0.189,99.112,0.199,Hippie Sabotage,131271,F,20
46,85298b0418b346c6add300501768403c_Lina,2,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,86,False,0.44,0.761,0.525,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,0.531,Glass Animals,238805,F,20
47,85298b0418b346c6add300501768403c_Lina,2,You Right,0k4d5YPDr1r7FX77VdqWez,81,True,0.0164,0.828,0.621,0.00233,8.0,0.0845,-6.414,1.0,0.0565,128.986,0.436,"Doja Cat, The Weeknd",186173,F,20
48,85298b0418b346c6add300501768403c_Lina,2,SUN GOES DOWN,6btdl1Vl6Ta5lUwUSOFW2H,53,False,0.0792,0.549,0.643,1.21e-05,9.0,0.107,-6.808,1.0,0.0543,174.041,0.123,Lil Nas X,168034,F,20
49,85298b0418b346c6add300501768403c_Lina,2,Dancing in My Room,6Pgmqg15yVexuOgtzuxwoX,66,True,0.671,0.98,0.413,7.95e-05,8.0,0.17,-11.052,0.0,0.101,119.993,0.764,347aidan,180138,F,20
51,85298b0418b346c6add300501768403c_Lina,2,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,74,False,0.436,0.579,0.596,0.0938,8.0,0.0549,-4.823,1.0,0.0561,119.9,0.443,"CKay, Dj Yo!, AX'EL",188368,F,20
0,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Breathe on Me,1lK5iIMKifrxERzS3iimJH,56,False,0.00209,0.709,0.565,0.0125,5.0,0.0901,-6.395,0.0,0.0471,112.203,0.571,Britney Spears,223760,M,20
1,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,As It Was,4Dvkj6JhhA12EX05fT7y2e,88,False,0.342,0.52,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,0.662,Harry Styles,167303,M,20
2,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,85,False,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,Harry Styles,173991,M,20
3,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Until I Found You,6VhuP99TE6gYNQRJIlAWFD,80,False,0.757,0.346,0.5,0.0,10.0,0.189,-6.097,1.0,0.0388,202.466,0.191,Stephen Sanchez,176666,M,20
4,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Cold Heart - PNAU Remix,6JIC3hbC28JZKZ8AlAqX8h,81,False,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,"Elton John, Dua Lipa, PNAU",202735,M,20
5,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,95,False,0.2,0.747,0.507,0.0608,2.0,0.117,-10.171,1.0,0.0358,104.978,0.438,Billie Eilish,210373,M,20
7,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,End of Beginning,3qhlB30KknSejmIvZZLjOD,99,False,0.0351,0.689,0.454,0.00259,2.0,0.0707,-7.643,1.0,0.0584,159.982,0.912,Djo,159245,M,20
8,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Adore You,3jjujdWJ72nww5eGnfs2E7,84,False,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,0.569,Harry Styles,207139,M,20
9,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Until I Found You (with Em Beihold) - Em Beihold Version,18E1LAdiOj79wZqSOYMHE7,78,False,0.777,0.551,0.55,0.0,10.0,0.202,-5.339,1.0,0.0286,101.19,0.342,"Stephen Sanchez, Em Beihold",176440,M,20
10,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Flowers,7DSAEUvxU8FajXtRloy8M0,86,False,0.0584,0.706,0.691,6.99e-05,0.0,0.0232,-4.775,1.0,0.0633,118.048,0.632,Miley Cyrus,200600,M,20
11,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,89,False,0.262,0.324,0.416,3.69e-05,11.0,0.11,-8.92,0.0,0.0368,113.986,0.151,Lana Del Rey,236053,M,20
12,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Yellow,3AJwUDP919kvQ9QcozQPxg,92,False,0.00239,0.429,0.661,0.000121,11.0,0.234,-7.227,1.0,0.0281,173.372,0.285,Coldplay,266773,M,20
13,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Espresso,2HRqTpkrJO5ggZyyK6NPWz,88,True,0.131,0.699,0.776,5.36e-06,0.0,0.205,-5.282,1.0,0.0293,103.963,0.708,Sabrina Carpenter,175459,M,20
14,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,78,False,0.298,0.714,0.728,0.0,10.0,0.106,-4.595,1.0,0.0468,114.996,0.901,Harry Styles,177954,M,20
16,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Riptide,2uXlHCUbq9OMUwx3hrk06o,86,False,0.436,0.483,0.731,0.0,1.0,0.151,-6.696,1.0,0.0381,101.654,0.484,Vance Joy,204280,M,20
17,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,90,False,0.347,0.645,0.795,0.00389,7.0,0.104,-12.095,1.0,0.0527,112.067,0.535,Tears For Fears,251488,M,20
18,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Die With A Smile,7so0lgd0zP2Sbgs2d7a1SZ,88,False,0.289,0.519,0.601,0.0,6.0,0.126,-7.727,0.0,0.0317,157.964,0.498,"Lady Gaga, Bruno Mars",251667,M,20
19,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Sparks,7D0RhFcb3CrfPuTJ0obrod,91,False,0.748,0.371,0.268,0.0517,1.0,0.104,-10.506,1.0,0.0281,102.617,0.165,Coldplay,227093,M,20
20,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,87,False,0.0275,0.516,0.595,0.0,5.0,0.109,-4.63,1.0,0.0313,119.972,0.222,Harry Styles,340706,M,20
21,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Somewhere Only We Know,1SKPmfSYaPsETbRHaiA18G,88,False,0.06,0.448,0.665,2.55e-05,9.0,0.0828,-4.203,1.0,0.026,172.004,0.304,Keane,237146,M,20
22,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Skyfall,6VObnIkLVruX4UVyxWhlqm,87,False,0.417,0.346,0.552,0.0,0.0,0.114,-6.864,0.0,0.0282,75.881,0.0789,Adele,286081,M,20
23,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,83,False,0.0123,0.793,0.793,0.0,11.0,0.0951,-4.521,0.0,0.083,123.95,0.679,Dua Lipa,183290,M,20
24,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Sweet Dreams (Are Made of This) - 2005 Remaster,1TfqLAPs4K3s2rJMoCokcS,86,False,0.225,0.692,0.711,0.0,0.0,0.12,-7.498,0.0,0.0317,125.135,0.875,"Eurythmics, Annie Lennox, Dave Stewart",216933,M,20
25,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Clocks,0BCPKOYdS2jbQ8iyB56Zns,86,False,0.599,0.577,0.749,0.0115,5.0,0.183,-7.215,0.0,0.0279,130.97,0.255,Coldplay,307879,M,20
26,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Golden,45S5WTQEGOB1VHr1Q4FuPl,76,False,0.21,0.448,0.838,0.000131,4.0,0.131,-5.257,0.0,0.0557,139.863,0.254,Harry Styles,208917,M,20
27,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,95,False,0.543,0.82,0.452,0.00294,1.0,0.0714,-9.796,1.0,0.0348,117.401,0.74,The Police,253920,M,20
28,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Sunday Afternoons,18xrqCseLKUCRrl45YxfAq,43,True,0.131,0.62,0.848,0.452,5.0,0.132,-11.395,0.0,0.0467,100.977,0.546,Vanessa Daou,228360,M,20
29,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,83,False,0.00883,0.702,0.825,0.0,6.0,0.0674,-3.787,0.0,0.0601,102.977,0.915,"Dua Lipa, DaBaby",203064,M,20
30,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Apocalypse,1oAwsWBovWRIp7qLMGPIet,90,False,0.0194,0.369,0.467,0.46,5.0,0.109,-9.018,1.0,0.0274,94.473,0.174,Cigarettes After Sex,290146,M,20
31,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Don't Stop Me Now - Remastered 2011,5T8EDUDqKcs6OSOwEsfqG7,84,False,0.0475,0.559,0.868,0.000176,5.0,0.776,-5.276,1.0,0.17,156.295,0.609,Queen,209413,M,20
32,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Satellite,0rzaRSujxA0bKyjJl6vHYq,74,False,0.143,0.576,0.457,3.05e-05,0.0,0.0917,-6.473,1.0,0.0304,138.984,0.301,Harry Styles,218577,M,20
33,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Beanie,5e0b9LgOfi3aJSKXFcOWRe,84,False,0.407,0.531,0.556,0.00915,5.0,0.318,-6.245,1.0,0.0252,138.978,0.156,Chezile,132160,M,20
34,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Save Your Tears,5QO79kh1waicV47BqGRL3g,87,True,0.0212,0.679,0.825,1.21e-05,0.0,0.543,-5.487,1.0,0.0309,118.049,0.644,The Weeknd,215626,M,20
35,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,84,False,0.0339,0.557,0.54,0.00248,9.0,0.179,-10.484,1.0,0.0347,129.177,0.394,The Beatles,185733,M,20
36,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Señorita,6v3KW9xbzN5yKLt9YKDYA2,81,False,0.0379,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.0289,116.963,0.75,"Shawn Mendes, Camila Cabello",190799,M,20
37,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,80,False,0.0207,0.671,0.845,0.0,11.0,0.329,-4.93,0.0,0.048,110.056,0.775,Dua Lipa,176579,M,20
38,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Cinema,35TyJIMR3xRouUuo2sjS6v,69,False,0.354,0.829,0.644,0.0511,9.0,0.0944,-7.696,0.0,0.0427,105.993,0.896,Harry Styles,243507,M,20
39,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,back to friends,7qjZnBKE73H4Oxkopwulqe,93,False,9.37e-05,0.436,0.723,8.82e-05,1.0,0.0929,-2.291,1.0,0.0301,92.855,0.235,sombr,199032,M,20
40,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Running Up That Hill (A Deal With God),1PtQJZVZIdWIYdARpZRDFO,92,False,0.719,0.629,0.545,0.00308,10.0,0.0604,-13.123,0.0,0.0546,108.376,0.194,Kate Bush,298933,M,20
41,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,The Night We Met,3hRV0jL3vUpRrcy398teAU,90,False,0.968,0.448,0.369,0.272,9.0,0.638,-9.514,1.0,0.0452,174.097,0.0998,Lord Huron,208211,M,20
42,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,84,False,0.182,0.586,0.616,0.0,5.0,0.0927,-7.964,1.0,0.0324,148.088,0.719,"Bruno Mars, Anderson .Paak, Silk Sonic",242096,M,20
43,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Shallow,2VxeLyX666F8uXCJ0dZF8B,85,False,0.371,0.577,0.385,0.0,7.0,0.231,-6.362,1.0,0.03,95.82,0.331,"Lady Gaga, Bradley Cooper",215733,M,20
44,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Daylight,51Zw1cKDgkad0CXv23HCMU,71,False,0.484,0.686,0.445,0.00144,0.0,0.175,-7.189,1.0,0.0398,145.5,0.626,Harry Styles,164533,M,20
45,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Too Sweet,19XpFsce28aByvCC4g89tJ,83,False,0.041,0.74,0.643,0.00229,10.0,0.0407,-5.446,1.0,0.0413,117.025,0.96,Hozier,251424,M,20
46,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,85,False,0.0215,0.65,0.825,2.44e-05,0.0,0.0936,-4.645,1.0,0.0325,118.091,0.593,"The Weeknd, Ariana Grande",191013,M,20
47,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,This Love,6ECp64rv50XVz93WvxXMGF,87,False,0.0525,0.712,0.862,0.0,5.0,0.093,-4.612,0.0,0.0378,95.051,0.809,Maroon 5,206200,M,20
48,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Fame is a Gun,7B3BwNecBhKvNwSMOOl7Gk,85,False,0.165,0.692,0.399,0.00109,3.0,0.1,-7.325,0.0,0.035,137.976,0.411,Addison Rae,183237,M,20
49,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,89,False,0.018,0.573,0.902,0.00125,6.0,0.0928,-7.638,0.0,0.054,84.412,0.876,a-ha,225280,M,20
50,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,71,False,0.258,0.72,0.715,0.0568,11.0,0.107,-4.652,1.0,0.04,107.041,0.357,Harry Styles,193813,M,20
51,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,91,False,0.013,0.853,0.56,0.0,1.0,0.0944,-4.961,1.0,0.0406,134.066,0.86,Bruno Mars,206693,M,20
1,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,74,True,0.0203,0.736,0.704,0.0,3.0,0.0501,-7.409,0.0,0.0615,149.995,0.894,"Lil Nas X, Jack Harlow",212000,M,40
2,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,78,False,0.0533,0.878,0.619,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,0.639,"Lil Nas X, Billy Ray Cyrus",157066,M,40
3,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Ransom,1lOe9qE0vR9zwWQAOk6CoO,83,True,0.0204,0.745,0.642,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,0.226,Lil Tecca,131240,M,40
4,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Samurai,0wJw5QXDKXTYn8IVyh3wqz,64,False,0.0102,0.485,0.639,0.000117,5.0,0.105,-4.575,0.0,0.0552,188.49,0.503,Lupe Fiasco,194786,M,40
5,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,81,True,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,"The Kid LAROI, Justin Bieber",141805,M,40
6,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Moonlight,0JP9xo3adEtGSdUEISiszL,84,True,0.556,0.921,0.537,0.00404,9.0,0.102,-5.723,0.0,0.0804,128.009,0.711,XXXTENTACION,135090,M,40
7,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,91,False,0.00143,0.513,0.73,9.54e-05,1.0,0.0897,-5.94,1.0,0.0598,171.001,0.334,The Weeknd,200040,M,40
8,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Old Town Road,0F7FA14euOIX8KcbEturGH,74,False,0.0578,0.907,0.53,2.23e-06,1.0,0.101,-6.112,1.0,0.127,135.998,0.507,Lil Nas X,113000,M,40
9,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Mockingbird,561jH07mF1jHuk7KlaeF0s,87,True,0.209,0.637,0.678,0.0,0.0,0.156,-3.798,1.0,0.266,84.039,0.254,Eminem,250760,M,40
10,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,84,True,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,0.0605,Travis Scott,175720,M,40
11,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,"Paris, Tokyo",2dXME00xUY1CRcMZsM3Y4q,58,False,0.0895,0.734,0.64,0.0,9.0,0.173,-7.638,0.0,0.182,90.011,0.351,Lupe Fiasco,270653,M,40
12,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Hope,2ZRo7axmMPeSVUvDbGkJah,82,True,0.661,0.592,0.457,0.000331,9.0,0.146,-6.081,0.0,0.0603,146.04,0.225,XXXTENTACION,110886,M,40
13,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,The Box,0nbXyq5TXYPCO7pr3N8S4I,84,True,0.104,0.896,0.586,0.0,10.0,0.79,-6.687,0.0,0.0559,116.971,0.642,Roddy Ricch,196652,M,40
15,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,79,True,0.174,0.701,0.716,0.0,7.0,0.324,-3.671,0.0,0.0361,91.007,0.732,"24kGoldn, iann dior",140525,M,40
16,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,First Class,0wHFktze2PHC5jDt3B17DC,74,True,0.111,0.902,0.582,3.18e-06,5.0,0.111,-5.902,0.0,0.109,107.005,0.332,Jack Harlow,173947,M,40
18,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,93,False,0.0393,0.264,0.64,2.31e-06,8.0,0.151,-6.221,1.0,0.0442,84.828,0.19,"The Weeknd, JENNIE, Lily-Rose Depp",244684,M,40
19,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,God's Plan,6DCZcSspjsKoFjzjrWoCdn,85,True,0.0332,0.754,0.449,8.29e-05,7.0,0.552,-9.211,1.0,0.109,77.169,0.357,Drake,198973,M,40
20,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,75,True,0.293,0.593,0.503,0.0,8.0,0.405,-6.725,0.0,0.22,178.781,0.71,Lil Nas X,137704,M,40
21,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,FE!N (feat. Playboi Carti),42VsgItocQwOQC3XWZ8JNA,85,True,0.0316,0.569,0.882,0.0,3.0,0.142,-2.777,0.0,0.06,148.038,0.201,"Travis Scott, Playboi Carti",191700,M,40
22,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Woman,6Uj1ctrBOjOas8xZXGqKk4,84,True,0.0888,0.824,0.764,0.00294,5.0,0.117,-4.175,0.0,0.0854,107.998,0.881,Doja Cat,172626,M,40
23,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,2055,4XvcHTUfIlWfyJTRG0aqlo,76,True,0.492,0.829,0.512,0.0,6.0,0.12,-5.865,0.0,0.187,80.511,0.638,Sleepy Hallow,123986,M,40
24,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Honeypie,6FfLg6FFqhCsrFOaHIGkg0,77,False,0.061,0.74,0.688,0.0,5.0,0.138,-4.361,0.0,0.0916,115.035,0.935,JAWNY,135581,M,40
25,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,One Dance,1zi7xx7UVEFkmKfv06H8x0,90,False,0.00776,0.792,0.625,0.0018,1.0,0.329,-5.609,1.0,0.0536,103.967,0.37,"Drake, Wizkid, Kyla",173986,M,40
26,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF,71,True,0.148,0.637,0.715,0.0,2.0,0.0892,-4.971,0.0,0.0455,141.872,0.308,Lil Nas X,210575,M,40
27,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,goosebumps,6gBFPUFcJLzWGx4lenP6h2,85,True,0.0847,0.841,0.728,0.0,7.0,0.149,-3.37,1.0,0.0484,130.049,0.43,Travis Scott,243836,M,40
28,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Shape of You,7qiZfU4dY1lWllzX7mPBI3,89,False,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,Ed Sheeran,233712,M,40
29,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Above The Clouds,3ZBSXNYdTZVaBUQI3E2rF6,65,True,0.312,0.461,0.944,0.000149,8.0,0.367,-2.938,1.0,0.316,172.296,0.65,"Gang Starr, Inspectah Deck",221626,M,40
30,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,74,False,0.436,0.579,0.596,0.0938,8.0,0.0549,-4.823,1.0,0.0561,119.9,0.443,"CKay, Dj Yo!, AX'EL",188368,M,40
31,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Cradles,47UFoOuvrkt4khE7c5aap6,75,False,0.265,0.537,0.586,7.04e-05,6.0,0.175,-1.864,1.0,0.314,79.056,0.624,Sub Urban,209829,M,40
32,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Panini,6fTt0CH2t0mdeB2N9XFG5r,65,False,0.342,0.703,0.594,0.0,5.0,0.123,-6.146,0.0,0.0752,153.848,0.475,Lil Nas X,114893,M,40
34,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Starboy,7MXVkk9YMctZqd1Srtv4MB,91,True,0.141,0.679,0.587,6.35e-06,7.0,0.137,-7.015,1.0,0.276,186.003,0.486,"The Weeknd, Daft Punk",230453,M,40
35,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,82,True,0.782,0.746,0.251,0.00203,11.0,0.106,-16.169,0.0,0.259,139.999,0.18,XXXTENTACION,120026,M,40
36,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,BABY I'M BACK,5kDgJffgJ0lYHTSiaXFWNw,77,True,0.0154,0.417,0.743,0.0,11.0,0.191,-5.094,0.0,0.0481,161.877,0.128,The Kid LAROI,171243,M,40
37,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,85,True,0.259,0.764,0.705,8.92e-05,8.0,0.12,-3.463,1.0,0.0284,110.97,0.781,"Doja Cat, SZA",208666,M,40
38,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,74,True,0.00614,0.737,0.846,0.0,1.0,0.0486,-4.51,0.0,0.22,87.981,0.546,Lil Nas X,143901,M,40
39,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,85,True,0.00383,0.561,0.965,7.07e-06,7.0,0.371,-3.673,0.0,0.0343,128.04,0.304,"David Guetta, Bebe Rexha",175238,M,40
40,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Moment Of Truth,1fotoYONO343JjbC8XvPSl,62,True,0.0157,0.532,0.819,0.0,6.0,0.371,-5.282,0.0,0.256,90.189,0.595,Gang Starr,247333,M,40
41,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,84,True,0.0769,0.671,0.529,0.000335,0.0,0.0856,-7.226,1.0,0.307,161.989,0.203,Juice WRLD,165819,M,40
42,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,89,False,0.0863,0.475,0.715,2.67e-05,8.0,0.135,-5.371,1.0,0.058,199.892,0.159,"DJ Snake, Justin Bieber",205946,M,40
43,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,89,True,0.00286,0.908,0.669,0.0,7.0,0.237,-2.827,1.0,0.0738,112.238,0.662,Eminem,290320,M,40
44,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Too Many Nights (feat. Don Toliver & with Future),2Hh3ETdQKrmSI3QS0hme7g,85,True,0.189,0.573,0.668,4.01e-05,7.0,0.109,-4.356,0.0,0.0467,87.973,0.145,"Metro Boomin, Future, Don Toliver",199920,M,40
45,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,78,True,0.456,0.547,0.653,0.0,5.0,0.103,-3.875,1.0,0.081,150.097,0.163,"Post Malone, Young Thug",174853,M,40
46,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,83,True,0.00513,0.834,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,0.446,Travis Scott,312820,M,40
